step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
15,CASH_IN,189003.85,C1084865722,6109766.46,6298770.31,C1206447754,199508.08,10504.24,0,0
15,CASH_IN,153877.53,C1114086911,106.0,153983.53,C184349493,60469.9,0.0,0,0
13,TRANSFER,1957446.97,C571580772,82877.0,0.0,C468105021,13569.72,1971016.69,0,0
13,PAYMENT,69199.9,C312485231,105688.0,36488.1,M1620889920,0.0,0.0,0,0
13,CASH_IN,437053.37,C1291489958,24382.0,461435.37,C699679818,3447008.59,3009955.22,0,0
16,CASH_OUT,385616.7,C2136795498,734403.0,348786.3,C511944470,42836.6,428453.3,0,0
16,CASH_OUT,278242.25,C1801492017,0.0,0.0,C1207147118,296246.93,628515.59,0,0
13,PAYMENT,1196.46,C180984389,0.0,0.0,M191649526,0.0,0.0,0,0
15,CASH_OUT,40709.05,C103595378,6066.0,0.0,C1300467328,510135.48,550844.54,0,0
12,CASH_OUT,56619.19,C256960905,472895.41,416276.21,C976892853,225407.26,879099.97,0,0
12,PAYMENT,10592.84,C1168937559,272.0,0.0,M1260462839,0.0,0.0,0,0
7,CASH_OUT,156103.3,C1022473723,0.0,0.0,C392292416,3324326.81,3267222.75,0,0
16,PAYMENT,27217.65,C270009453,483903.53,456685.89,M871039253,0.0,0.0,0,0
17,PAYMENT,19407.37,C1050232190,0.0,0.0,M1651811177,0.0,0.0,0,0
12,PAYMENT,4860.64,C788499031,53133.0,48272.36,M914220376,0.0,0.0,0,0
16,CASH_OUT,121626.82,C828364266,121626.82,0.0,C101179743,653744.34,775371.16,1,0
14,PAYMENT,5035.11,C649044226,240769.14,235734.03,M1510242998,0.0,0.0,0,0
15,TRANSFER,491105.73,C656693364,0.0,0.0,C1475670482,4018579.8,4509685.53,0,0
13,CASH_OUT,80386.6,C1699198755,2095.0,0.0,C1082608291,65737.83,109379.49,0,0
15,CASH_OUT,11300.22,C143562848,5052.0,0.0,C1434154745,1859219.92,1870520.14,0,0
13,CASH_IN,175123.66,C1524694551,87551.0,262674.66,C1567921963,75552.68,0.0,0,0
8,PAYMENT,248.75,C1300560038,0.0,0.0,M392269298,0.0,0.0,0,0
18,PAYMENT,2200.77,C101488314,62133.0,59932.23,M1796347129,0.0,0.0,0,0
13,CASH_OUT,413433.68,C1359742205,108154.0,0.0,C187081765,215308.33,628742.01,0,0
15,CASH_IN,146518.55,C480554108,9295321.21,9441839.76,C1723382019,172137.36,5358.13,0,0
15,CASH_OUT,77958.47,C674133638,0.0,0.0,C346325956,5091382.29,4905906.22,0,0
15,CASH_IN,52645.19,C254007296,871008.74,923653.92,C511783638,87463.82,34818.63,0,0
17,CASH_IN,430792.25,C951044194,59914.51,490706.76,C1187520756,0.0,0.0,0,0
8,CASH_IN,443197.75,C67279190,37793.0,480990.75,C649265468,4598.0,0.0,0,0
14,CASH_OUT,416116.78,C6500783,301608.0,0.0,C1697318074,10355.0,0.0,0,0
16,CASH_OUT,161278.75,C1992654823,14432.0,0.0,C1993931495,719481.79,880760.54,0,0
9,CASH_OUT,117259.83,C2041578194,0.0,0.0,C1006214893,416148.0,678129.84,0,0
14,CASH_OUT,494324.9,C1236542996,150051.0,0.0,C1454355424,104810.21,396281.39,0,0
6,PAYMENT,17078.55,C1948679886,132600.0,115521.45,M1042700305,0.0,0.0,0,0
13,TRANSFER,119332.8,C1347402365,7090.0,0.0,C69247518,0.0,731155.59,0,0
18,CASH_IN,188219.34,C2127998711,249597.08,437816.43,C699868978,444256.38,256037.03,0,0
9,TRANSFER,20771.51,C204680575,0.0,0.0,C708718126,790284.13,1478230.04,0,0
17,CASH_OUT,99085.66,C1404913263,62239.0,0.0,C1824507696,0.0,99085.66,0,0
17,CASH_OUT,242669.04,C439975860,305.0,0.0,C718053924,1593137.19,2093076.66,0,0
9,CASH_OUT,415258.67,C1273157938,0.0,0.0,C836509598,13254212.43,13351673.06,0,0
12,PAYMENT,22938.28,C1109341237,151627.0,128688.72,M929612010,0.0,0.0,0,0
9,CASH_OUT,44174.85,C68729846,272504.8,228329.96,C524837856,0.0,44174.85,0,0
17,PAYMENT,12022.95,C2008011212,221965.46,209942.51,M1733814543,0.0,0.0,0,0
16,CASH_OUT,205789.62,C1010717500,5130.0,0.0,C652291324,16792.0,222581.62,0,0
12,CASH_OUT,262749.32,C1929153481,37397.0,0.0,C84649163,0.0,262749.32,0,0
17,CASH_IN,220568.34,C1281925740,4694165.37,4914733.71,C1310553114,234538.54,13970.2,0,0
12,CASH_OUT,172788.43,C1524507506,0.0,0.0,C841162487,259062.27,613868.19,0,0
17,CASH_IN,1368.91,C687698212,988269.88,989638.79,C266383440,217339.75,341991.96,0,0
16,CASH_OUT,383808.34,C207073983,478451.0,94642.66,C275081806,594.0,384402.34,0,0
16,CASH_IN,59793.96,C716787428,20348.0,80141.96,C1396248371,463459.62,403665.65,0,0
16,CASH_OUT,294793.88,C1337572909,93243.0,0.0,C1035045751,0.0,561948.12,0,0
16,CASH_OUT,298877.28,C464632184,0.0,0.0,C1763503363,306352.0,605229.28,0,0
16,CASH_IN,118588.63,C327603870,852245.93,970834.56,C1582396700,5392159.58,5357315.69,0,0
15,CASH_OUT,145280.31,C393771803,443605.0,298324.69,C592396389,0.0,145280.31,0,0
14,CASH_OUT,1450.13,C1902496885,0.0,0.0,C1020476981,1921444.78,1922894.91,0,0
15,TRANSFER,855781.53,C333094007,200861.0,0.0,C608007338,0.0,855781.53,0,0
12,CASH_IN,82404.14,C2011503285,105455.0,187859.14,C1816087292,0.0,0.0,0,0
11,CASH_OUT,346123.34,C1729005007,14736.0,0.0,C1406605830,67970.0,399566.9,0,0
9,TRANSFER,35299.07,C1024344659,0.0,0.0,C718992903,52194.0,148221.7,0,0
18,CASH_IN,84011.25,C2121326122,7658299.33,7742310.59,C197724405,1635367.16,1552045.52,0,0
11,CASH_IN,71039.58,C1170535392,109994.61,181034.2,C1155856873,4157.0,0.0,0,0
18,CASH_OUT,31836.09,C793258610,41650.68,9814.59,C520531457,1020347.59,1052183.69,0,0
11,PAYMENT,12637.79,C117408056,20968.0,8330.21,M577470120,0.0,0.0,0,0
9,CASH_IN,309089.27,C1204000237,31980.0,341069.27,C1677088125,11387.0,0.0,0,0
16,PAYMENT,16023.19,C2097405222,0.0,0.0,M1840277728,0.0,0.0,0,0
16,CASH_OUT,434684.14,C452970948,225128.0,0.0,C199505789,46464.29,392532.27,0,0
10,CASH_OUT,249089.45,C2133085343,0.0,0.0,C152442168,2995452.47,3244541.92,0,0
17,CASH_OUT,29587.68,C661019595,292344.74,262757.06,C1411544406,2183496.3,2213083.98,0,0
17,CASH_IN,203754.97,C454610592,145.0,203899.97,C1619636695,0.0,0.0,0,0
15,PAYMENT,14745.09,C1846298932,0.0,0.0,M1723666880,0.0,0.0,0,0
17,PAYMENT,11088.68,C1710084849,402.0,0.0,M900784619,0.0,0.0,0,0
15,CASH_IN,184390.69,C1681875428,3600124.04,3784514.74,C502295547,7463151.92,7278761.23,0,0
15,CASH_OUT,263272.55,C620828319,16034.0,0.0,C317071334,4037715.11,4300987.65,0,0
15,PAYMENT,5137.9,C306911980,11278.0,6140.1,M2137366226,0.0,0.0,0,0
16,CASH_OUT,221144.58,C735765847,6005.0,0.0,C466670987,1249119.95,1397825.64,0,0
11,CASH_OUT,69920.14,C591952464,809.0,0.0,C1140712423,977628.03,753051.86,0,0
15,CASH_OUT,170498.46,C356968448,0.0,0.0,C811299143,748618.16,919116.62,0,0
11,CASH_IN,323112.26,C1482526534,4514438.89,4837551.15,C1049001133,491154.9,168042.64,0,0
15,CASH_OUT,190627.2,C856478610,0.0,0.0,C1300614838,3958427.36,4085859.85,0,0
14,PAYMENT,29215.83,C2144745704,0.0,0.0,M542019782,0.0,0.0,0,0
9,TRANSFER,76629.36,C1655046171,0.0,0.0,C1584119395,455786.87,532416.22,0,0
14,CASH_OUT,335690.27,C502424896,227670.05,0.0,C359821378,20798.0,0.0,0,0
10,CASH_OUT,405104.17,C1426886074,9141.0,0.0,C2038399660,28285.81,433389.99,0,0
15,TRANSFER,239355.01,C1450039765,0.0,0.0,C311076144,558877.77,798232.78,0,0
9,TRANSFER,288663.21,C1411948748,0.0,0.0,C660101474,1840520.43,2129183.65,0,0
16,TRANSFER,1091211.65,C372228395,26.0,0.0,C1734994489,1122382.99,2306342.37,0,0
8,PAYMENT,7742.46,C2010860541,8869.26,1126.8,M813031458,0.0,0.0,0,0
7,CASH_OUT,55593.37,C802853600,0.0,0.0,C1588476205,61609.0,117202.37,0,0
10,PAYMENT,3516.69,C862923197,9558.65,6041.96,M1822575015,0.0,0.0,0,0
13,PAYMENT,41503.47,C776935033,178.0,0.0,M985382916,0.0,0.0,0,0
10,CASH_OUT,450948.21,C973756797,0.0,0.0,C782432613,753278.6,1204226.82,0,0
14,CASH_IN,86426.97,C1862644769,4793.0,91219.97,C825160477,20703.0,0.0,0,0
8,TRANSFER,2573238.46,C240810438,0.0,0.0,C2009378486,7701973.86,10412766.11,0,0
16,CASH_IN,71061.16,C1892498847,4404908.55,4475969.71,C1897205457,2080397.02,2009335.86,0,0
8,PAYMENT,13816.3,C658582664,348609.39,334793.09,M2054947899,0.0,0.0,0,0
14,CASH_OUT,207777.74,C467464047,0.0,0.0,C1793928293,571143.65,147672.16,0,0
12,CASH_IN,4889.61,C1995736099,16505.0,21394.61,C1498720396,0.0,0.0,0,0
13,CASH_IN,57262.71,C2110414714,117.0,57379.71,C1483281450,589289.83,532027.12,0,0
2,TRANSFER,1096187.24,C1093223281,1096187.24,0.0,C2063275841,0.0,0.0,1,0
16,PAYMENT,3252.8,C2051992012,1041.0,0.0,M730464178,0.0,0.0,0,0
12,CASH_OUT,199906.93,C1805285619,0.0,0.0,C1327076054,1964878.32,2183863.72,0,0
15,PAYMENT,13024.13,C1809780635,476917.0,463892.87,M1399286020,0.0,0.0,0,0
11,CASH_IN,31370.93,C968796075,82516.0,113886.93,C1771998015,0.0,0.0,0,0
12,CASH_OUT,311674.66,C513428753,0.0,0.0,C64294407,325005.21,751362.78,0,0
16,PAYMENT,8168.43,C1391797463,0.0,0.0,M1523889838,0.0,0.0,0,0
17,CASH_OUT,110875.73,C965586923,0.0,0.0,C198767652,110984.69,221860.42,0,0
18,CASH_OUT,83201.36,C160636981,40126.0,0.0,C721366123,27555.95,110757.32,0,0
10,TRANSFER,15220.46,C630799419,664036.0,648815.54,C542837562,645250.41,660470.87,0,0
8,CASH_OUT,97020.34,C1297443106,199532.0,102511.66,C549221039,56612.05,301353.67,0,0
13,PAYMENT,4836.69,C1739761466,225861.99,221025.3,M253592965,0.0,0.0,0,0
15,CASH_OUT,151920.44,C1658695132,202631.0,50710.56,C1545556958,1081776.21,1233696.66,0,0
9,CASH_IN,77708.39,C209631444,19982.0,97690.39,C2105658986,15182.0,50776.72,0,0
11,CASH_OUT,270501.2,C1621705043,0.0,0.0,C391532782,864812.15,1090182.5,0,0
16,TRANSFER,695077.92,C2016014962,13374.91,0.0,C1166005441,1190910.95,1531427.7,0,0
5,PAYMENT,583.01,C1442526942,45660.0,45076.99,M104494977,0.0,0.0,0,0
16,CASH_OUT,128279.08,C1807762836,0.0,0.0,C1606145069,5060639.01,5536876.76,0,0
13,CASH_OUT,184217.64,C1795734184,0.0,0.0,C226281961,420367.73,604585.37,0,0
7,TRANSFER,899400.53,C1088476524,0.0,0.0,C1234776885,4441465.94,5424661.74,0,0
12,TRANSFER,371489.81,C743293559,50485.0,0.0,C2144020934,5188.0,1086281.42,0,0
10,TRANSFER,916422.4,C3634224,0.0,0.0,C2119889994,1216105.28,2132527.68,0,0
17,CASH_OUT,176944.74,C819013877,0.0,0.0,C1054771725,1147405.69,1324350.43,0,0
14,CASH_OUT,182455.63,C447238721,177.0,0.0,C898587669,279032.86,1156126.04,0,0
9,CASH_OUT,453723.04,C463861595,375214.27,0.0,C713039134,647685.38,1373656.47,0,0
16,CASH_OUT,198001.54,C1319395247,92583.0,0.0,C801076516,0.0,198001.54,0,0
15,CASH_OUT,235182.76,C395712495,112432.0,0.0,C762290017,822523.55,1057706.32,0,0
14,TRANSFER,1395614.5,C1145680311,62690.0,0.0,C1085700006,0.0,1395614.5,0,0
11,CASH_IN,95241.91,C165773815,6291605.71,6386847.62,C358835644,366209.17,76305.8,0,0
11,PAYMENT,24344.38,C2019331095,372039.97,347695.59,M943847008,0.0,0.0,0,0
16,CASH_OUT,190677.04,C155766322,0.0,0.0,C42901132,400240.82,647077.51,0,0
9,PAYMENT,1067.03,C1310615445,44193.0,43125.97,M2112944412,0.0,0.0,0,0
7,PAYMENT,17379.67,C435622014,50281.0,32901.33,M103474665,0.0,0.0,0,0
17,PAYMENT,36447.74,C1591383114,32731.36,0.0,M1053378347,0.0,0.0,0,0
16,CASH_OUT,122289.41,C156545807,10729.0,0.0,C243856970,0.0,122289.41,0,0
16,CASH_IN,475305.92,C1429332242,10872580.36,11347886.28,C1838303932,1961562.25,1486256.33,0,0
13,CASH_IN,63515.99,C983703074,8757124.97,8820640.95,C1338328694,260920.23,197404.24,0,0
11,TRANSFER,491679.92,C149633240,148135.83,0.0,C2145319283,1946561.49,2218540.72,0,0
14,CASH_IN,316457.72,C238483188,624620.44,941078.15,C873744218,1642282.11,1890003.59,0,0
12,CASH_IN,32413.62,C256556297,1079824.36,1112237.98,C77652925,179145.08,63433.62,0,0
9,CASH_OUT,158771.76,C528278120,0.0,0.0,C1246142195,242048.38,508429.46,0,0
14,PAYMENT,16962.99,C839646225,287.0,0.0,M2080672027,0.0,0.0,0,0
9,PAYMENT,25072.57,C1314264962,0.0,0.0,M380051287,0.0,0.0,0,0
16,CASH_IN,58539.73,C199663607,24133143.83,24191683.56,C975434701,2399088.11,2296209.43,0,0
6,PAYMENT,4411.9,C1832418971,10441.0,6029.1,M809960622,0.0,0.0,0,0
11,CASH_IN,180183.52,C386185880,21472061.49,21652245.01,C937863513,589812.58,559682.34,0,0
16,CASH_OUT,113459.93,C729262503,266131.62,152671.69,C25537313,1394989.64,1508449.57,0,0
3,CASH_OUT,8451.78,C1048928512,0.0,0.0,C1065443868,174556.77,100836.14,0,0
16,TRANSFER,381255.79,C2135893503,0.0,0.0,C1263738407,1057894.83,1439150.62,0,0
8,PAYMENT,5283.78,C1198192339,17252.0,11968.22,M176253019,0.0,0.0,0,0
8,CASH_IN,99537.89,C2107360307,4600506.4,4700044.29,C221632586,166267.03,0.0,0,0
17,PAYMENT,11816.06,C2067634211,23233.0,11416.94,M1091930555,0.0,0.0,0,0
15,PAYMENT,36456.72,C1962538008,159221.15,122764.44,M37474712,0.0,0.0,0,0
7,CASH_OUT,138373.64,C966416978,0.0,0.0,C2011996123,279670.79,1906158.59,0,0
17,PAYMENT,19663.1,C847906693,0.0,0.0,M130020425,0.0,0.0,0,0
13,PAYMENT,7810.02,C2055921403,0.0,0.0,M990391598,0.0,0.0,0,0
13,PAYMENT,4715.4,C1814971068,171721.0,167005.6,M1664186217,0.0,0.0,0,0
12,PAYMENT,17527.66,C619938572,0.0,0.0,M750100858,0.0,0.0,0,0
16,PAYMENT,5750.11,C1034876613,0.0,0.0,M285251634,0.0,0.0,0,0
14,TRANSFER,351134.97,C380273373,437.0,0.0,C1473528240,361873.08,713008.05,0,0
10,CASH_IN,48475.61,C628609726,5461.0,53936.61,C634490530,0.0,0.0,0,0
15,CASH_OUT,17345.32,C1238033268,95734.03,78388.71,C925284829,1324676.42,1342021.74,0,0
11,PAYMENT,24975.14,C1527108815,766782.43,741807.29,M1207955937,0.0,0.0,0,0
13,PAYMENT,15895.65,C1508365057,0.0,0.0,M2147223500,0.0,0.0,0,0
16,CASH_IN,60489.02,C429919914,31198.0,91687.02,C715714670,0.0,0.0,0,0
15,PAYMENT,21041.47,C931596675,0.0,0.0,M1317910138,0.0,0.0,0,0
9,PAYMENT,28805.23,C1776419588,0.0,0.0,M989981531,0.0,0.0,0,0
10,TRANSFER,3887312.56,C861395463,387838.44,0.0,C980726513,5078107.75,8965420.31,0,0
8,CASH_IN,33107.58,C857353495,3187831.78,3220939.36,C1182461167,218539.52,2329693.31,0,0
12,CASH_IN,289034.66,C1504395374,4522720.36,4811755.03,C117108994,802874.42,513839.75,0,0
12,CASH_OUT,55567.5,C408005580,0.0,0.0,C1247392358,113326.0,186131.71,0,0
8,PAYMENT,12404.34,C1975000189,0.0,0.0,M569402588,0.0,0.0,0,0
15,CASH_OUT,79095.81,C1220843175,40920.0,0.0,C865761770,329979.37,238970.36,0,0
11,PAYMENT,7248.15,C1504591489,230765.82,223517.67,M1950934987,0.0,0.0,0,0
17,CASH_OUT,29067.34,C1500702169,30126.0,1058.66,C679048492,0.0,29067.34,0,0
9,TRANSFER,1908845.69,C1612840191,331963.0,0.0,C662736689,11982637.74,13733762.37,0,0
12,PAYMENT,6583.95,C1284512914,30491.0,23907.05,M1610592068,0.0,0.0,0,0
13,CASH_OUT,293952.81,C132064030,0.0,0.0,C1398776498,190104.26,484057.07,0,0
17,CASH_OUT,144843.07,C481137647,94595.0,0.0,C1531032358,0.0,185607.42,0,0
10,CASH_OUT,599945.39,C1166208456,215.0,0.0,C1045101840,29908.64,730666.45,0,0
15,TRANSFER,255013.16,C156867654,0.0,0.0,C997092880,591603.56,846616.73,0,0
13,CASH_OUT,302617.42,C711249340,0.0,0.0,C1867111823,1492153.83,1794771.25,0,0
8,CASH_IN,50074.7,C1264896160,33105.0,83179.7,C1923206317,1855241.22,1805166.52,0,0
8,PAYMENT,8256.42,C46119504,16160.0,7903.58,M1389813900,0.0,0.0,0,0
12,CASH_OUT,250879.58,C1579791742,398.0,0.0,C574856178,1687759.8,1938639.38,0,0
9,CASH_OUT,403443.99,C598173992,334953.0,0.0,C2113400285,18417.0,603556.9,0,0
10,CASH_IN,167094.56,C408442531,2619938.65,2787033.2,C1992094522,1612728.83,1445634.27,0,0
14,CASH_OUT,62395.47,C1776010307,1497.0,0.0,C1680114418,0.0,66959.31,0,0
9,PAYMENT,4827.88,C1780857547,809461.02,804633.14,M1593238201,0.0,0.0,0,0
9,PAYMENT,11132.65,C542958133,211.0,0.0,M289285325,0.0,0.0,0,0
12,PAYMENT,4138.38,C655602661,0.0,0.0,M1168724736,0.0,0.0,0,0
14,PAYMENT,11381.86,C1117618604,926.0,0.0,M698551866,0.0,0.0,0,0
16,TRANSFER,899435.18,C1601282028,0.0,0.0,C1210180003,1939665.37,3540009.69,0,0
13,CASH_OUT,77303.0,C315184460,0.0,0.0,C67666649,453713.8,630526.44,0,0
12,CASH_OUT,642967.44,C989539147,10476.0,0.0,C1349898263,136083.0,310160.14,0,0
8,PAYMENT,375.47,C1798837871,0.0,0.0,M2131216939,0.0,0.0,0,0
14,CASH_OUT,130544.96,C781706851,104087.0,0.0,C1684558593,0.0,168583.45,0,0
11,PAYMENT,18834.27,C1960926663,0.0,0.0,M670729988,0.0,0.0,0,0
15,CASH_OUT,169043.27,C461538467,0.0,0.0,C571435580,4492105.36,4788279.7,0,0
16,CASH_IN,161589.95,C1550389724,32261.0,193850.95,C1127850725,726668.04,565078.08,0,0
16,CASH_IN,44523.78,C490422667,4149175.09,4193698.87,C1758235056,334438.43,289914.65,0,0
16,PAYMENT,23902.76,C2027110847,0.0,0.0,M256494561,0.0,0.0,0,0
15,CASH_OUT,84649.47,C30229190,11026.0,0.0,C356023140,31052211.12,31136860.58,0,0
12,PAYMENT,4292.92,C564312197,145891.36,141598.44,M833655749,0.0,0.0,0,0
11,CASH_OUT,68108.02,C1990169561,0.0,0.0,C1232088827,88978.76,309746.78,0,0
12,CASH_IN,202355.58,C1545531006,198758.0,401113.58,C1601702534,51222.62,0.0,0,0
10,CASH_IN,153083.58,C1797674595,4270527.84,4423611.41,C69603468,279924.0,0.0,0,0
10,CASH_OUT,68837.61,C1050798532,0.0,0.0,C374346692,286125.32,469046.02,0,0
13,CASH_OUT,200803.36,C1900099852,269.0,0.0,C1669231754,12817593.39,13018396.75,0,0
9,CASH_OUT,404704.64,C2066522617,1051.0,0.0,C225278591,207.0,404911.64,0,0
17,PAYMENT,14219.65,C469777207,0.0,0.0,M635458838,0.0,0.0,0,0
13,CASH_OUT,153802.16,C161548777,0.0,0.0,C940205324,2984140.72,3137942.88,0,0
16,CASH_OUT,21428.93,C878411886,0.0,0.0,C2036472858,621755.8,643184.73,0,0
14,CASH_OUT,12287.81,C1650386334,40082.0,27794.19,C699555925,3969542.01,3991491.59,0,0
16,CASH_IN,194267.99,C783201643,10582986.66,10777254.65,C332769115,1713436.3,1519168.31,0,0
9,CASH_OUT,80757.32,C1411553285,0.0,0.0,C1022896347,126717.26,171908.47,0,0
16,PAYMENT,8254.57,C1792362150,467812.73,459558.17,M1177449243,0.0,0.0,0,0
10,CASH_OUT,20224.19,C1789195784,346123.0,325898.81,C1395487968,829872.82,333478.22,0,0
12,TRANSFER,345863.24,C2124883846,0.0,0.0,C18496128,1611530.88,1590747.08,0,0
10,CASH_OUT,58231.59,C29068666,242796.2,184564.62,C1250635817,233596.21,291827.79,0,0
17,CASH_IN,102225.47,C935905047,237.0,102462.47,C1201419111,93072.17,0.0,0,0
18,CASH_IN,10529.6,C1038812951,12579.0,23108.6,C20246092,3489842.01,3479312.41,0,0
8,TRANSFER,750270.52,C1002417864,957.41,0.0,C1778801068,11420324.34,11835842.92,0,0
16,CASH_IN,210309.21,C949582005,7771120.66,7981429.87,C1767735686,4970451.75,4760142.54,0,0
16,CASH_OUT,73928.52,C1249161397,0.0,0.0,C431258334,580833.75,654762.27,0,0
16,CASH_OUT,80280.91,C801058192,0.0,0.0,C1701471385,349356.88,482627.54,0,0
17,PAYMENT,15679.16,C1310912845,500686.66,485007.5,M2010629112,0.0,0.0,0,0
18,TRANSFER,691799.79,C2138125467,30690.0,0.0,C168246707,0.0,691799.79,0,0
10,CASH_OUT,125676.15,C507838544,0.0,0.0,C1004044328,1877032.48,2002708.63,0,0
15,DEBIT,8892.69,C1035130453,523.0,0.0,C1474823472,4101213.96,4208009.73,0,0
13,PAYMENT,9472.73,C1628320445,204831.33,195358.6,M1277289618,0.0,0.0,0,0
10,CASH_OUT,145314.46,C1199291517,0.0,0.0,C2072201071,1390722.87,1285743.13,0,0
8,PAYMENT,10526.25,C829514442,10556.0,29.75,M1873607804,0.0,0.0,0,0
10,CASH_OUT,143281.63,C440418240,0.0,0.0,C1847509784,306796.29,450077.92,0,0
16,CASH_OUT,142130.47,C977731254,0.0,0.0,C658658257,167321.0,309451.47,0,0
16,PAYMENT,482.83,C642349313,0.0,0.0,M1649374410,0.0,0.0,0,0
16,CASH_OUT,44687.9,C248705203,21841.0,0.0,C975595553,0.0,44687.9,0,0
15,CASH_IN,150667.8,C1457068663,299790.0,450457.8,C890537176,0.0,0.0,0,0
15,PAYMENT,14277.13,C474699948,9091.0,0.0,M639304919,0.0,0.0,0,0
16,CASH_OUT,271638.18,C1265703229,15091.0,0.0,C1501536186,0.0,241362.52,0,0
10,PAYMENT,20148.16,C2052044361,686819.99,666671.83,M1052365983,0.0,0.0,0,0
14,PAYMENT,13961.53,C312723695,0.0,0.0,M1633058359,0.0,0.0,0,0
9,CASH_OUT,147662.82,C318798861,10531.0,0.0,C2028696958,221653.21,0.0,0,0
11,CASH_OUT,55345.64,C553932749,0.0,0.0,C1745029710,1269671.76,1325017.4,0,0
1,PAYMENT,3758.16,C2006842965,4597019.06,4593260.9,M842422776,0.0,0.0,0,0
9,PAYMENT,15923.44,C1118745770,0.0,0.0,M705509840,0.0,0.0,0,0
16,PAYMENT,34720.84,C989445787,601224.82,566503.97,M1689552157,0.0,0.0,0,0
16,CASH_IN,96890.73,C2129688287,5246170.85,5343061.57,C411227408,2120992.4,2001582.38,0,0
15,CASH_OUT,152356.86,C2092687394,0.0,0.0,C755984599,1046505.9,1198862.77,0,0
14,CASH_OUT,260660.62,C835843137,6004.0,0.0,C660505423,0.0,260660.62,0,0
13,PAYMENT,8748.25,C841394371,14661.0,5912.75,M1541032881,0.0,0.0,0,0
15,CASH_OUT,29752.53,C1189474971,22302.0,0.0,C2081987631,0.0,29752.53,0,0
14,PAYMENT,3084.9,C219660369,0.0,0.0,M1817821465,0.0,0.0,0,0
10,PAYMENT,9235.32,C1245993811,49569.0,40333.68,M1966818481,0.0,0.0,0,0
17,CASH_OUT,68513.89,C1666245690,0.0,0.0,C1812694330,543054.56,611568.45,0,0
11,PAYMENT,14725.18,C753772092,559784.09,545058.91,M853741092,0.0,0.0,0,0
16,CASH_IN,247814.71,C1682640941,28040.0,275854.71,C1646930685,0.0,0.0,0,0
16,CASH_IN,173096.57,C1597906000,980.0,174076.57,C595965419,88934.38,0.0,0,0
16,CASH_OUT,232357.15,C798274510,6697.0,0.0,C1410980796,302909.28,777241.3,0,0
13,CASH_OUT,189932.7,C1111218776,1177.0,0.0,C19868045,9323.0,171181.45,0,0
14,CASH_IN,162147.42,C1057474198,5071534.15,5233681.57,C815090210,1866417.03,2627441.59,0,0
15,CASH_OUT,333403.56,C1319167584,0.0,0.0,C763957413,1373157.04,1706560.6,0,0
9,CASH_OUT,51266.81,C828662689,0.0,0.0,C1079491260,465228.93,739913.83,0,0
15,CASH_OUT,240290.59,C453432987,0.0,0.0,C1338686176,293602.33,200132.33,0,0
10,PAYMENT,6160.97,C1104343064,142.0,0.0,M232365847,0.0,0.0,0,0
14,CASH_IN,133077.4,C1342881835,1553616.79,1686694.18,C1142708145,1233680.12,955053.34,0,0
12,PAYMENT,378.74,C185006064,232419.51,232040.76,M1634384282,0.0,0.0,0,0
11,CASH_OUT,192865.9,C234524416,134503.62,0.0,C1827996167,2367694.46,2560560.37,0,0
11,CASH_OUT,630698.45,C1487683854,4529.0,0.0,C1016893923,949517.96,1580216.41,0,0
15,CASH_IN,26799.6,C896255107,6037.0,32836.6,C907214812,0.0,0.0,0,0
10,PAYMENT,9308.56,C1152573824,8274.0,0.0,M1890253860,0.0,0.0,0,0
16,TRANSFER,17945.05,C450001653,408.0,0.0,C1777497364,342353.08,279223.88,0,0
10,CASH_OUT,171896.87,C199619860,0.0,0.0,C1620621442,1573116.58,1745013.45,0,0
10,CASH_OUT,47611.18,C253639644,0.0,0.0,C115095474,163764.21,211375.4,0,0
9,CASH_IN,45778.78,C1642893679,14170630.9,14216409.68,C1792450010,638418.99,349701.67,0,0
14,PAYMENT,13940.33,C675267190,715950.16,702009.83,M773287892,0.0,0.0,0,0
15,CASH_OUT,12377.02,C1404289222,0.0,0.0,C758606030,517023.66,601725.75,0,0
11,CASH_IN,181555.72,C1213606420,10620.0,192175.72,C1107546468,0.0,0.0,0,0
11,CASH_OUT,246206.68,C1898915486,0.0,0.0,C454283695,303781.0,549987.68,0,0
14,TRANSFER,181003.92,C723622841,0.0,0.0,C1339728923,569680.42,750684.34,0,0
13,CASH_IN,74399.95,C1564730444,1049895.03,1124294.98,C1715711943,585838.34,511438.39,0,0
7,CASH_IN,103210.32,C490467503,2441941.26,2545151.58,C1360767589,5240481.61,6712636.97,0,0
2,CASH_IN,73061.34,C138010466,8125836.9,8198898.24,C1346667529,145368.0,72306.66,0,0
13,CASH_IN,39012.55,C1716820268,9257915.13,9296927.68,C822975114,1132401.98,885005.08,0,0
16,PAYMENT,10742.8,C1673048618,0.0,0.0,M2105048785,0.0,0.0,0,0
15,CASH_OUT,91146.6,C531822428,0.0,0.0,C839977149,1459740.08,1550886.68,0,0
11,PAYMENT,11548.83,C856350535,0.0,0.0,M1400270193,0.0,0.0,0,0
14,CASH_OUT,215409.25,C187335835,0.0,0.0,C415728486,463246.08,809866.47,0,0
13,CASH_OUT,87146.66,C1010648603,448.0,0.0,C1187829854,0.0,87146.66,0,0
